scenario,index,action_id,channel,status,declared_duty_ids,actual_duty_ids,scope_equal,error_type,error
actual_participation,606,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,607,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,608,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,609,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,610,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,611,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_1#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_1,CV_D_chengdu_2|CV_D_chongqing_1,True,,
actual_participation,612,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_2#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_2,CV_D_chengdu_2|CV_D_chongqing_2,True,,
actual_participation,613,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_2#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_2,CV_D_chengdu_2|CV_D_chongqing_2,True,,
actual_participation,614,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_2#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_2,CV_D_chengdu_2|CV_D_chongqing_2,True,,
actual_participation,615,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_2#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_2,CV_D_chengdu_2|CV_D_chongqing_2,True,,
actual_participation,616,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,617,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,618,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,619,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,620,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,621,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_3#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_3,CV_D_chengdu_2|CV_D_chongqing_3,True,,
actual_participation,622,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,623,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,624,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,625,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,626,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,627,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,628,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,629,relocate:CV_D_chengdu_2#T1:C004->CV_D_chongqing_4#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_2|CV_D_chongqing_4,CV_D_chengdu_2|CV_D_chongqing_4,True,,
actual_participation,630,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@0,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,631,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@1,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,632,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@2,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,633,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@3,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,634,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@4,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,635,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@5,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,636,relocate:CV_D_chengdu_2#T1:C004->EV_D_chengdu_1#T1@6,mixed_fleet,APPLIED,CV_D_chengdu_2|EV_D_chengdu_1,CV_D_chengdu_2|EV_D_chengdu_1,True,,
actual_participation,637,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,638,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,639,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,640,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,641,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,642,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,643,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,644,relocate:CV_D_chengdu_2#T1:C004->EV_D_chongqing_1#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_2|EV_D_chongqing_1,CV_D_chengdu_2|EV_D_chongqing_1,True,,
actual_participation,645,open-trip:CV_D_chengdu_2#T1:C004@T1,multi_trip,APPLIED,CV_D_chengdu_2,CV_D_chengdu_2,True,,
actual_participation,646,open-trip:CV_D_chengdu_2#T1:C004@T2,multi_trip,APPLIED,CV_D_chengdu_2,CV_D_chengdu_2,True,,
actual_participation,647,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@0,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,648,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@1,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,649,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@2,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,650,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@3,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,651,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@4,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,652,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_1#T1@5,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,653,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@0,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,654,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@1,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,655,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@2,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,656,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@3,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,657,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@4,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,658,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@5,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,659,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@6,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,660,relocate:CV_D_chengdu_3#T1:C017->CV_D_chengdu_2#T1@7,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,661,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,662,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,663,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,664,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,665,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,666,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,667,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,668,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_1#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,669,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_2#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,670,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_2#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,671,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_2#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,672,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_2#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,673,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,674,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,675,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,676,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,677,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,678,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_3#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
actual_participation,679,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,680,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,681,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,682,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,683,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,684,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,685,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,686,relocate:CV_D_chengdu_3#T1:C017->CV_D_chongqing_4#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_4,CV_D_chengdu_3|CV_D_chongqing_4,True,,
actual_participation,687,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@0,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,688,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@1,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,689,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@2,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,690,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@3,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,691,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@4,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,692,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@5,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,693,relocate:CV_D_chengdu_3#T1:C017->EV_D_chengdu_1#T1@6,mixed_fleet,APPLIED,CV_D_chengdu_3|EV_D_chengdu_1,CV_D_chengdu_3|EV_D_chengdu_1,True,,
actual_participation,694,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,695,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,696,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,697,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,698,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,699,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,700,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,701,relocate:CV_D_chengdu_3#T1:C017->EV_D_chongqing_1#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_3|EV_D_chongqing_1,CV_D_chengdu_3|EV_D_chongqing_1,True,,
actual_participation,702,open-trip:CV_D_chengdu_3#T1:C017@T1,multi_trip,APPLIED,CV_D_chengdu_3,CV_D_chengdu_3,True,,
actual_participation,703,open-trip:CV_D_chengdu_3#T1:C017@T2,multi_trip,APPLIED,CV_D_chengdu_3,CV_D_chengdu_3,True,,
actual_participation,704,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@0,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,705,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@1,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,706,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@2,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,707,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@3,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,708,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@4,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,709,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_1#T1@5,relocate,APPLIED,CV_D_chengdu_1|CV_D_chengdu_3,CV_D_chengdu_1|CV_D_chengdu_3,True,,
actual_participation,710,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@0,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,711,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@1,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,712,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@2,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,713,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@3,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,714,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@4,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,715,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@5,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,716,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@6,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,717,relocate:CV_D_chengdu_3#T1:C010->CV_D_chengdu_2#T1@7,relocate,APPLIED,CV_D_chengdu_2|CV_D_chengdu_3,CV_D_chengdu_2|CV_D_chengdu_3,True,,
actual_participation,718,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,719,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,720,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,721,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,722,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@4,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,723,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@5,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,724,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@6,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,725,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_1#T1@7,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_1,CV_D_chengdu_3|CV_D_chongqing_1,True,,
actual_participation,726,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_2#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,727,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_2#T1@1,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,728,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_2#T1@2,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,729,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_2#T1@3,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_2,CV_D_chengdu_3|CV_D_chongqing_2,True,,
actual_participation,730,relocate:CV_D_chengdu_3#T1:C010->CV_D_chongqing_3#T1@0,depot_collaboration,APPLIED,CV_D_chengdu_3|CV_D_chongqing_3,CV_D_chengdu_3|CV_D_chongqing_3,True,,
